timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,pothole
1493003647,40.45351531,-79.94637833,0.209999993,0.087402344,-0.925247192,0.323730469,-0.000679905,0.018084728,-0.01817927,No
1493003647,40.45351531,-79.94637833,0.209999993,0.104034424,-0.90687561,0.369522095,-0.007872038,0.048978995,-0.020465061,No
1493003647,40.45351531,-79.94637833,0.209999993,0.111679077,-0.91217041,0.380249023,-0.002248773,0.082980904,-0.023693878,No
1493003647,40.45352049,-79.94638072,0.670000017,0.129196167,-0.910293579,0.368133545,-0.007970042,0.130881851,-0.046266565,No
1493003648,40.45352049,-79.94638072,0.670000017,0.164321899,-0.904510498,0.381134033,-0.032690036,0.199116832,-0.070152457,No
1493003648,40.45352049,-79.94638072,0.670000017,0.24621582,-0.921188354,0.334274292,-0.041016942,0.286388887,-0.114177705,No
1493003648,40.45352049,-79.94638072,0.670000017,0.237335205,-0.996673584,0.306137085,0.023009446,0.314693762,-0.108264156,No
1493003648,40.45352049,-79.94638072,0.670000017,0.174606323,-0.892333984,0.324081421,0.045825546,0.353901086,-0.119860092,No
1493003648,40.45353556,-79.94638767,2.710000038,0.230545044,-0.905151367,0.318908691,0.054328753,0.377249818,-0.105972506,No
1493003649,40.45353556,-79.94638767,2.710000038,0.207885742,-0.917877197,0.346954346,0.021955899,0.407239675,-0.136235337,No
1493003649,40.45353556,-79.94638767,2.710000038,0.169540405,-0.920288086,0.36579895,-0.002409096,0.464842518,-0.114242953,No
1493003649,40.45353556,-79.94638767,2.710000038,0.103286743,-0.829437256,0.369613647,-0.082126029,0.470690819,-0.044704088,No
1493003649,40.45353556,-79.94638767,2.710000038,0.184005737,-0.911849976,0.33795166,-0.009942912,0.434029478,-0.202736334,No
1493003649,40.45355345,-79.94639592,3.859999895,0.313842773,-0.769287109,0.360748291,-0.059084359,0.512009231,-0.149063784,No
1493003650,40.45355345,-79.94639592,3.859999895,0.445770264,-0.843765259,0.338607788,-0.1248932,0.4720224,-0.109118232,No
1493003650,40.45355345,-79.94639592,3.859999895,0.284957886,-0.961486816,0.267822266,-0.070171898,0.526967408,-0.186533395,No
1493003650,40.45355345,-79.94639592,3.859999895,0.344223022,-0.782394409,0.46055603,-0.039901876,0.481033738,-0.166913089,No
1493003650,40.45355345,-79.94639592,3.859999895,0.284347534,-0.833389282,0.332458496,-0.116955116,0.604904285,-0.304497051,No
1493003650,40.45355002,-79.94647098,5.369999886,0.258163452,-0.905822754,0.371276855,-0.046964047,0.375770166,-0.175243457,No
1493003651,40.45355002,-79.94647098,5.369999886,0.292892456,-0.926330566,0.374847412,-0.05380917,0.348160908,-0.157116651,No
1493003651,40.45355002,-79.94647098,5.369999886,0.133377075,-0.894134521,0.351669312,-0.068054152,0.335492517,-0.134839308,No
1493003651,40.45355002,-79.94647098,5.369999886,0.1640625,-0.910003662,0.488006592,-0.00631835,0.293602591,-0.155423413,No
1493003651,40.45353049,-79.94652948,7.110000134,0.209732056,-0.967178345,0.43145752,-0.017982995,0.177734844,-0.144581684,No
1493003651,40.45353049,-79.94652948,7.110000134,0.317260742,-0.76272583,0.298202515,-0.149044343,0.24665985,-0.179154042,No
1493003652,40.45353049,-79.94652948,7.110000134,0.198165894,-0.975631714,0.37878418,0.031311584,0.00619904,0.127184052,No
1493003652,40.45353049,-79.94652948,7.110000134,0.255111694,-0.898605347,0.329315186,-0.092452969,0.252685252,-0.109286277,No
1493003652,40.45353049,-79.94652948,7.110000134,-0.025558472,-0.906570435,0.35546875,-0.002947853,0.065972625,0.017925205,No
1493003652,40.45353049,-79.94652948,7.110000134,0.066421509,-0.9737854,0.21647644,-0.277418828,0.335785731,-0.165771392,No
1493003652,40.45350152,-79.94661623,8.460000038,-0.037002563,-0.671051025,0.217849731,-0.03065325,0.160795009,-0.161727115,No
1493003653,40.45350152,-79.94661623,8.460000038,0.25440979,-0.948165894,0.178543091,0.012277439,0.009500295,0.041683531,No
1493003653,40.45350152,-79.94661623,8.460000038,0.064102173,-0.896469116,0.28465271,0.087921068,-0.185632448,0.165576182,No
1493003653,40.45350152,-79.94661623,8.460000038,0.049499512,-0.964370728,0.312911987,-0.033481528,0.06510337,-0.007974303,No
1493003653,40.45350152,-79.94661623,8.460000038,0.03338623,-1.023361206,0.162414551,-0.022444589,-0.019001654,-0.004445615,No
1493003653,40.45347053,-79.94670907,9,0.10635376,-0.867965698,0.245803833,-0.022711704,-0.043476904,-0.075821528,No
1493003654,40.45347053,-79.94670907,9,0.057647705,-0.868484497,0.197860718,-0.077206904,0.084524738,-0.070312513,No
1493003654,40.45347053,-79.94670907,9,0.013244629,-0.994262695,0.220413208,-0.108844193,-0.01523408,0.085288267,No
1493003654,40.45347053,-79.94670907,9,0.001800537,-0.96824646,0.223419189,0.086456329,0.023902936,-0.001308944,No
1493003654,40.45347053,-79.94670907,9,-0.021011353,-0.910980225,0.245346069,0.003585147,-0.058525095,0.017247164,No
1493003654,40.45344101,-79.94680018,8.680000305,0.101989746,-0.846359253,0.216094971,-0.064186976,0.035514318,-0.037000096,No
1493003655,40.45344101,-79.94680018,8.680000305,0.01512146,-1.036575317,0.197723389,-0.046108107,0.185369594,-0.108638064,No
1493003655,40.45344101,-79.94680018,8.680000305,0.126953125,-0.887939453,0.170074463,-0.065149176,0.023817449,-0.050840544,No
1493003655,40.45344101,-79.94680018,8.680000305,0.029678345,-0.979934692,0.223434448,0.048725994,-0.004569185,0.016503876,No
1493003655,40.45344101,-79.94680018,8.680000305,-0.054672241,-0.974716187,0.108657837,0.043815125,-0.047094542,-0.036747362,No
1493003655,40.45341219,-79.94689082,8.31000042,-0.205307007,-0.983474731,0.200866699,0.038235536,-0.223610723,0.118252076,No
1493003656,40.45341219,-79.94689082,8.31000042,0.016601563,-0.951721191,0.213012695,0.083941506,-0.046275353,0.066017899,No
1493003656,40.45341219,-79.94689082,8.31000042,0.086334229,-0.935577393,-0.302703857,0.074823109,0.151597782,-0.170219403,No
1493003656,40.45341219,-79.94689082,8.31000042,0.168457031,-0.897857666,0.102996826,-0.022387597,0.104374609,-0.09645783,No
1493003656,40.45341219,-79.94689082,8.31000042,0.134887695,-1.047470093,0.084915161,-0.010345049,0.014957112,-0.014005298,No
1493003656,40.45338566,-79.94697426,7.309999943,0.127166748,-1.018707275,0.095718384,0.072889121,0.029307023,-0.01852122,No
1493003657,40.45338566,-79.94697426,7.309999943,0.082763672,-1.035964966,0.115478516,0.040961814,0.006110623,-0.032649023,No
1493003657,40.45338566,-79.94697426,7.309999943,-0.031219482,-0.987670898,0.104721069,0.019623502,-0.084149233,0.076119269,No
1493003657,40.45338566,-79.94697426,7.309999943,0.125610352,-1.066329956,0.084640503,-0.004873585,0.052153216,-0.004449343,No
1493003657,40.45338566,-79.94697426,7.309999943,0.278366089,-0.933959961,-0.047790527,-0.06790608,0.141900946,-0.095954493,No
1493003657,40.45336302,-79.94704547,5.769999981,0.096542358,-1.01423645,-0.006881714,-0.007763647,0.109601862,-0.072864886,No
1493003658,40.45336302,-79.94704547,5.769999981,-0.087051392,-1.032913208,0.108352661,0.038179077,0.043357328,-0.042369561,No
1493003658,40.45336302,-79.94704547,5.769999981,-0.028274536,-0.898147583,0.123840332,-0.021596106,-0.06473612,0.063918796,No
1493003658,40.45336302,-79.94704547,5.769999981,0.079971313,-0.964309692,0.123657227,-0.105473163,0.06556676,-0.038566567,No
1493003658,40.45336302,-79.94704547,5.769999981,0.110351563,-0.983322144,0.069015503,-0.046088932,-0.070959661,0.060485448,No
1493003658,40.45334569,-79.94709995,4.079999924,0.076309204,-0.916702271,0.049362183,0.013736851,0.082876774,-0.024596157,No
1493003659,40.45334569,-79.94709995,4.079999924,0.008209229,-1.034896851,0.086593628,-0.015305719,0.005423261,0.03181572,No
1493003659,40.45334569,-79.94709995,4.079999924,0.046524048,-0.968307495,0.118011475,-0.011654792,0.009649432,0.000921986,No
1493003659,40.45334569,-79.94709995,4.079999924,0.047042847,-0.998535156,0.049926758,-0.009611881,6.29E-05,0.002033856,No
1493003659,40.45334569,-79.94709995,4.079999924,0.027496338,-1.014068604,0.031387329,-0.046084405,-0.012462529,0.01448733,No
1493003659,40.45333115,-79.94714569,2.859999895,0.027160645,-1.035614014,-0.000183105,-0.024675253,-0.005156413,0.010422814,No
1493003660,40.45333115,-79.94714569,2.859999895,0.038665771,-1.013885498,-0.011734009,-0.029490248,0.023591879,-0.011024954,No
1493003660,40.45333115,-79.94714569,2.859999895,0.028701782,-0.987518311,0.013809204,0.002137453,0.001049818,1.92E-05,No
1493003660,40.45333115,-79.94714569,2.859999895,0.024765015,-1.005783081,0.089202881,-0.003264769,-0.007424627,0.001051949,No
1493003660,40.45333115,-79.94714569,2.859999895,0.039474487,-0.973526001,0.135192871,-0.007462444,-0.003142796,-0.001134507,No
1493003660,40.45332582,-79.94716247,0.709999979,0.035415649,-0.98614502,0.119979858,-0.017014404,-0.000953412,-0.002304167,No
1493003661,40.45332582,-79.94716247,0.709999979,0.035095215,-0.983520508,0.116378784,-0.014908908,-0.00415826,-0.00227434,No
1493003661,40.45332582,-79.94716247,0.709999979,0.04486084,-0.986785889,0.119827271,-0.013766945,0.002216283,-0.004411526,No
1493003661,40.45332582,-79.94716247,0.709999979,0.055755615,-0.943267822,0.272766113,-0.00856446,-0.004199006,0.000989364,No
1493003661,40.45332582,-79.94716247,0.709999979,0.047119141,-0.946380615,0.190795898,-0.010566092,0.001131577,-0.00544217,No
1493003661,40.45332502,-79.94716496,0.189999998,0.052886963,-0.95111084,0.242141724,-0.012839366,-0.006298642,0.000951015,No
1493003662,40.45332502,-79.94716496,0.189999998,0.047851563,-0.962921143,0.230072021,-0.010656639,-0.003122024,-0.001167264,No
1493003662,40.45332502,-79.94716496,0.189999998,0.052108765,-0.949493408,0.227401733,-0.014923556,-0.004157993,-0.001208276,No
1493003662,40.45332502,-79.94716496,0.189999998,0.041305542,-0.97543335,0.1875,0.002977148,-0.007463509,0.011778096,No
1493003662,40.45332502,-79.94716496,0.189999998,0.028411865,-0.955215454,0.216491699,-0.003681554,-0.029757097,0.019230953,No
1493003662,40.45332467,-79.94716608,0.200000003,0.051025391,-0.94569397,0.23739624,-0.015941682,0.000103331,-0.002295911,No
1493003663,40.45332467,-79.94716608,0.200000003,0.057937622,-0.958557129,0.230056763,-0.015867114,0.002229598,-0.006565491,No
1493003663,40.45332467,-79.94716608,0.200000003,0.049179077,-0.954803467,0.230499268,-0.012816729,-0.005235242,-0.000117712,No
1493003663,40.45332467,-79.94716608,0.200000003,0.0521698,-0.948226929,0.230819702,-0.010685934,-0.003121491,0.000964863,No
1493003663,40.45332467,-79.94716608,0.200000003,0.04574585,-0.956268311,0.229995728,-0.013912087,-0.007355385,0.000942759,No
1493003663,40.45332405,-79.94716804,0.159999996,0.052383423,-0.952636719,0.234008789,-0.013866813,-0.005228584,-0.001194694,No
1493003664,40.45332405,-79.94716804,0.159999996,0.047927856,-0.951629639,0.230484009,-0.012823387,-0.004171309,0.000945689,No
1493003664,40.45332405,-79.94716804,0.159999996,0.049804688,-0.952728271,0.224029541,-0.012802082,-0.005235508,-0.001183775,No
1493003664,40.45332405,-79.94716804,0.159999996,0.046676636,-0.952804565,0.234817505,-0.012823387,-0.004171309,0.000945689,No
1493003664,40.45332405,-79.94716804,0.159999996,0.051940918,-0.954742432,0.230438232,-0.010672618,-0.005249357,-0.001161937,No
1493003664,40.45332415,-79.94716771,0,0.045913696,-0.954193115,0.230194092,-0.013910756,-0.005227785,0.002003496,No
1493003665,40.45332415,-79.94716771,0,0.050704956,-0.951385498,0.231750488,-0.013873471,-0.004164651,-0.000131294,No
1493003665,40.45332415,-79.94716771,0,0.048477173,-0.953125,0.232162476,-0.013896108,-0.005228052,0.000937433,No
1493003665,40.45332415,-79.94716771,0,0.049713135,-0.954879761,0.230911255,-0.01282605,-0.008426508,-0.001175786,No
1493003665,40.45332415,-79.94716771,0,0.049850464,-0.953887939,0.233779907,-0.012823387,-0.004171309,0.000945689,No
1493003665,40.45332415,-79.94716771,0,0.051116943,-0.952575684,0.231399536,-0.013888119,-0.004164385,0.00093477,No
1493003666,40.45332415,-79.94716771,0,0.051864624,-0.954421997,0.229476929,-0.01280874,-0.004171576,-0.000120375,No
1493003666,40.45332415,-79.94716771,0,0.049301147,-0.953079224,0.232910156,-0.013881461,-0.005228318,-0.000128631,No
1493003666,40.45332415,-79.94716771,0,0.049942017,-0.954544067,0.230575562,-0.012815397,-0.003107643,0.000943025,No
1493003666,40.45332415,-79.94716771,0,0.047531128,-0.953155518,0.228713989,-0.013873471,-0.004164651,-0.000131294,No
1493003666,40.45332463,-79.94716621,0,0.047729492,-0.951522827,0.236251831,-0.012816729,-0.005235242,-0.000117712,No
1493003667,40.45332463,-79.94716621,0,0.050872803,-0.954406738,0.228897095,-0.013881461,-0.005228318,-0.000128631,No
1493003667,40.45332463,-79.94716621,0,0.05039978,-0.951934814,0.234802246,-0.013881461,-0.005228318,-0.000128631,No
1493003667,40.45332463,-79.94716621,0,0.049362183,-0.953430176,0.23260498,-0.01173735,-0.005242433,-0.001172856,No
1493003667,40.45332463,-79.94716621,0,0.05116272,-0.952896118,0.228897095,-0.013881461,-0.005228318,-0.000128631,No
1493003667,40.45332319,-79.94717074,0.180000007,0.048675537,-0.952301025,0.233032227,-0.012823387,-0.004171309,0.000945689,No
1493003668,40.45332319,-79.94717074,0.180000007,0.052215576,-0.954788208,0.230682373,-0.014952851,-0.004157461,0.000923851,No
1493003668,40.45332319,-79.94717074,0.180000007,0.049118042,-0.952377319,0.232025146,-0.01280874,-0.004171576,-0.000120375,No
1493003668,40.45332319,-79.94717074,0.180000007,0.05078125,-0.951507568,0.23210144,-0.012794092,-0.004171842,-0.001186438,No
1493003668,40.45332319,-79.94717074,0.180000007,0.048095703,-0.952941895,0.231887817,-0.01388945,-0.006291984,-0.000125968,No
1493003668,40.45332368,-79.94716919,0.209999993,0.049346924,-0.955108643,0.229522705,-0.014923556,-0.004157993,-0.001208276,No
1493003669,40.45332368,-79.94716919,0.209999993,0.049346924,-0.952789307,0.230575562,-0.014915566,-0.003094327,-0.001210939,No
1493003669,40.45332368,-79.94716919,0.209999993,0.051361084,-0.95085144,0.22869873,-0.013873471,-0.004164651,-0.000131294,No
1493003669,40.45332368,-79.94716919,0.209999993,0.051055908,-0.952590942,0.234558105,-0.012815397,-0.003107643,0.000943025,No
1493003669,40.45332368,-79.94716919,0.209999993,0.046615601,-0.955871582,0.231628418,-0.013844177,-0.004165184,-0.002263421,No
1493003669,40.453324,-79.94716818,0,0.053161621,-0.95539856,0.233001709,-0.013896108,-0.005228052,0.000937433,No
1493003670,40.453324,-79.94716818,0,0.048370361,-0.951385498,0.235855103,-0.013881461,-0.005228318,-0.000128631,No
1493003670,40.453324,-79.94716818,0,0.0519104,-0.953720093,0.228515625,-0.014954182,-0.00628506,-0.000136886,No
1493003670,40.453324,-79.94716818,0,0.050018311,-0.954391479,0.231796265,-0.014944861,-0.003093794,0.000921187,No
1493003670,40.453324,-79.94716818,0,0.051635742,-0.954589844,0.231811523,-0.013881461,-0.005228318,-0.000128631,No
1493003670,40.45332384,-79.94716868,0,0.047821045,-0.953659058,0.231414795,-0.014946193,-0.005221394,-0.00013955,No
1493003671,40.45332384,-79.94716868,0,0.049438477,-0.953552246,0.233825684,-0.011751997,-0.005242166,-0.000106793,No
1493003671,40.45332384,-79.94716868,0,0.049163818,-0.956573486,0.23135376,-0.011766645,-0.0052419,0.000959271,No
1493003671,40.45332384,-79.94716868,0,0.050491333,-0.957305908,0.231414795,-0.013873471,-0.004164651,-0.000131294,No
1493003671,40.45332384,-79.94716868,0,0.048553467,-0.955322266,0.233016968,-0.013873471,-0.004164651,-0.000131294,No
1493003671,40.45332384,-79.94716868,0,0.049880981,-0.954391479,0.234298706,-0.010695255,-0.006312757,-9.32E-05,No
1493003672,40.45332384,-79.94716868,0,0.050735474,-0.953842163,0.231674194,-0.015994946,-0.003087136,-0.000155795,No
1493003672,40.45332384,-79.94716868,0,0.050857544,-0.951202393,0.231658936,-0.014938203,-0.004157727,-0.000142213,No
1493003672,40.45332384,-79.94716868,0,0.054092407,-0.956420898,0.226898193,-0.017067667,-0.004143879,-0.000164051,No
1493003672,40.45332384,-79.94716868,0,0.052307129,-0.953323364,0.232894897,-0.01388945,-0.006291984,-0.000125968,No
1493003672,40.45332384,-79.94716869,0,0.047668457,-0.954711914,0.236068726,-0.013896108,-0.005228052,0.000937433,No
1493003673,40.45332384,-79.94716869,0,0.052093506,-0.954360962,0.233627319,-0.013865482,-0.003100985,-0.000133957,No
1493003673,40.45332384,-79.94716869,0,0.048324585,-0.953414917,0.233139038,-0.017061009,-0.005207812,-0.001227451,No
1493003673,40.45332384,-79.94716869,0,0.053024292,-0.953201294,0.233215332,-0.01496084,-0.005221127,0.000926514,No
1493003673,40.45332384,-79.94716869,0,0.047119141,-0.958328247,0.233001709,-0.013881461,-0.005228318,-0.000128631,No
1493003673,40.45332384,-79.94716869,0,0.048568726,-0.953292847,0.239532471,-0.014908908,-0.00415826,-0.00227434,No
1493003674,40.45332384,-79.94716869,0,0.053009033,-0.952514648,0.226791382,-0.011750666,-0.003114567,0.000953944,No
1493003674,40.45332384,-79.94716869,0,0.047714233,-0.951675415,0.231460571,-0.013873471,-0.004164651,-0.000131294,No
1493003674,40.45332384,-79.94716869,0,0.050674438,-0.95211792,0.234832764,-0.013896108,-0.005228052,0.000937433,No
1493003674,40.45332384,-79.94716869,0,0.046401978,-0.955764771,0.231842041,-0.012794092,-0.004171842,-0.001186438,No
1493003674,40.45332384,-79.94716869,0,0.051849365,-0.951507568,0.232681274,-0.013881461,-0.005228318,-0.000128631,No
1493003675,40.45332384,-79.94716869,0,0.047195435,-0.94984436,0.236251831,-0.012816729,-0.005235242,-0.000117712,No
1493003675,40.45332384,-79.94716869,0,0.050643921,-0.956878662,0.231124878,-0.014983477,-0.006284528,0.00199524,No
1493003675,40.45332384,-79.94716869,0,0.048126221,-0.953262329,0.234832764,-0.013858824,-0.004164918,-0.001197357,No
1493003675,40.45332384,-79.94716869,0,0.052703857,-0.948196411,0.233230591,-0.012838034,-0.004171043,0.002011752,No
1493003675,40.45332384,-79.94716869,0,0.056915283,-0.942108154,0.264587402,-0.016998425,0.001173921,-0.002309493,No
1493003676,40.45332384,-79.94716869,0,0.05178833,-0.950469971,0.262756348,-0.009667807,-0.007382815,0.002052498,No
1493003676,40.45332384,-79.94716869,0,0.053634644,-0.933319092,0.263305664,-0.018168351,-0.003072489,0.003020557,No
1493003676,40.45332384,-79.94716869,0,0.044830322,-0.963134766,0.20866394,-0.012815397,-0.003107643,0.000943025,No
1493003676,40.45332384,-79.94716869,0,0.038253784,-0.987304688,0.121917725,-0.029851106,-0.002996855,0.000768322,No
1493003676,40.45332662,-79.94715993,0.200000003,0.064987183,-0.92741394,0.279693604,-0.00094489,0.004259992,-0.006417952,No
1493003677,40.45332662,-79.94715993,0.200000003,0.044342041,-0.971298218,0.208084106,-0.015072693,-0.008410529,0.007330884,No
1493003677,40.45332662,-79.94715993,0.200000003,0.053131104,-0.936599731,0.244216919,-0.013842845,-0.002037585,-0.001202684,No
1493003677,40.45332662,-79.94715993,0.200000003,0.048538208,-0.963317871,0.231872559,-0.00957726,-0.003129214,-0.002222408,No
1493003677,40.45332662,-79.94715993,0.200000003,0.053527832,-0.962783813,0.228210449,-0.012855345,-0.008425975,0.000956341,No
1493003677,40.45332547,-79.94716355,0,0.070831299,-0.950302124,0.205352783,-0.020440294,-0.020077039,0.004107393,No
1493003678,40.45332547,-79.94716355,0,0.084991455,-0.943832397,0.228866577,-0.010407634,0.008575379,-0.012923256,No
1493003678,40.45332547,-79.94716355,0,0.050537109,-0.955474854,0.229507446,-0.009719739,-0.008445683,0.005253352,No
1493003678,40.45332547,-79.94716355,0,0.055465698,-0.950302124,0.230239868,-0.014962172,-0.007348727,-0.000134223,No
1493003678,40.45332547,-79.94716355,0,0.056304932,-0.949752808,0.232696533,-0.011684087,-0.002051966,-0.003312972,No
1493003678,40.45332547,-79.94716356,0,0.041702271,-0.959411621,0.228561401,-0.013918745,-0.006291452,0.002006159,No
1493003679,40.45332547,-79.94716356,0,0.053741455,-0.955108643,0.235870361,-0.013888119,-0.004164385,0.00093477,No
1493003679,40.45332547,-79.94716356,0,0.049346924,-0.953399658,0.207992554,-0.019249062,-0.005192898,0.003014965,No
1493003679,40.45332547,-79.94716356,0,0.084747314,-0.925704956,0.324768066,0.000308927,0.013823937,-0.014959508,No
1493003679,40.45332547,-79.94716356,0,0.054641724,-0.923095703,0.359970093,-0.003208843,2.10E-05,0.001033307,No
1493003679,40.45332585,-79.94716235,0,0.05531311,-0.91468811,0.418228149,0.00517319,-0.006414756,0.007533017,No
1493003680,40.45332585,-79.94716235,0,0.075408936,-0.8956604,0.434280396,-0.007331949,0.006429137,-0.005422729,No
1493003680,40.45332585,-79.94716235,0,0.071212769,-0.892562866,0.435272217,-0.003343332,-0.015933693,0.002139317,No
1493003680,40.45332585,-79.94716235,0,0.093032837,-0.888412476,0.436264038,0.00010919,-0.001065797,-0.008525844,No
1493003680,40.45332585,-79.94716235,0,0.062438965,-0.861221313,0.467575073,-0.020662668,-0.024328243,0.01797687,No
1493003680,40.45332003,-79.94718066,1.700000048,0.069244385,-0.899017334,0.418075562,-0.004905543,0.012792761,-0.023539947,No
1493003681,40.45332003,-79.94718066,1.700000048,0.073852539,-0.875061035,0.411972046,-0.015805861,0.018185662,-0.002341185,No
1493003681,40.45332003,-79.94718066,1.700000048,0.027664185,-0.867034912,0.456924438,-0.025590049,-0.015777898,0.071215058,No
1493003681,40.45332003,-79.94718066,1.700000048,0.085861206,-0.879821777,0.356140137,-0.013376792,0.028804484,-0.018336929,No
1493003681,40.45332003,-79.94718066,1.700000048,0.061141968,-0.861236572,0.484008789,-0.009251023,-0.008454205,-0.028860677,No
1493003681,40.4533096,-79.94721348,3.50999999,-0.001831055,-0.889877319,0.475540161,0.042295792,-0.064087906,0.06457127,No
1493003682,40.4533096,-79.94721348,3.50999999,0.163299561,-0.8802948,0.485733032,0.065537998,-0.034462636,0.016753147,No
1493003682,40.4533096,-79.94721348,3.50999999,0.098022461,-0.933776855,0.43258667,-0.007810785,0.041531198,-0.028974926,No
1493003682,40.4533096,-79.94721348,3.50999999,-0.01109314,-0.886993408,0.4322052,0.029124063,-0.046989081,0.024942368,No
1493003682,40.4533096,-79.94721348,3.50999999,0.130096436,-0.922088623,0.495742798,-0.001417068,0.003192331,-0.050134806,No
1493003682,40.4532926,-79.94726695,5.809999943,-0.053131104,-0.903915405,0.468994141,-0.040133305,-0.095461009,0.078735292,No
1493003683,40.4532926,-79.94726695,5.809999943,-0.07093811,-1.022735596,0.371856689,0.090136285,-0.10268297,0.127001092,No
1493003683,40.4532926,-79.94726695,5.809999943,0.007705688,-0.89642334,0.414031982,-0.015512381,0.07029467,-0.072842782,No
1493003683,40.4532926,-79.94726695,5.809999943,0.119308472,-0.869567871,0.431259155,-0.030299849,-0.064689781,-0.000143278,No
1493003683,40.4532926,-79.94726695,5.809999943,0.194488525,-0.907684326,0.307418823,0.022278674,0.050906591,-0.043618051,No
1493003683,40.45326843,-79.94734296,7.309999943,0.236740112,-0.906951904,0.43913269,-0.028336833,-0.026403378,0.032830651,No
1493003684,40.45326843,-79.94734296,7.309999943,0.04107666,-0.986297607,0.37663269,0.11115049,-0.078361118,0.083438701,No
1493003684,40.45326843,-79.94734296,7.309999943,0.075683594,-0.92791748,0.365737915,-0.030937942,0.071464863,-0.034620029,No
1493003684,40.45326843,-79.94734296,7.309999943,0.046844482,-1.05607605,0.358276367,-0.01541411,-0.090305396,0.065114289,No
1493003684,40.45326843,-79.94734296,7.309999943,0.05506897,-0.886871338,0.286727905,0.051341751,-0.102437692,0.082888492,No
1493003684,40.4532489,-79.94740439,8.81000042,0.045013428,-0.858459473,0.308197021,-0.076248699,0.11324267,-0.046920105,No
1493003685,40.4532489,-79.94740439,8.81000042,-0.136535645,-1.337768555,0.250717163,-0.069970297,0.164253656,-0.088569814,No
1493003685,40.4532489,-79.94740439,8.81000042,-0.070587158,-1.082214355,0.440322876,0.109582421,-0.086855537,0.115430989,Yes
1493003685,40.4532489,-79.94740439,8.81000042,0.266647339,-0.91645813,0.315292358,0.016103602,-0.132006504,-0.003759318,Yes
1493003685,40.4532489,-79.94740439,8.81000042,0.255996704,-0.879074097,0.336166382,0.017308417,-0.116033929,0.149746619,Yes
1493003685,40.45321043,-79.94753538,9.979999542,0.319152832,-1.277648926,0.110961914,0.028607676,0.217872144,-0.025858495,Yes
1493003686,40.45321043,-79.94753538,9.979999542,-0.282791138,-0.843597412,0.477981567,0.07142385,-0.03448261,0.130898362,Yes
1493003686,40.45321043,-79.94753538,9.979999542,-0.71824646,-1.324951172,0.696853638,0.126702286,0.293777295,-0.303331918,Yes
1493003686,40.45321043,-79.94753538,9.979999542,-0.192703247,-0.864776611,0.364059448,0.019857594,0.321071766,-0.262913921,Yes
1493003686,40.45321043,-79.94753538,9.979999542,0.052871704,-1.003051758,0.373779297,-0.163518357,0.207400328,-0.154677994,Yes
1493003686,40.45317621,-79.94765063,10.93999958,0.170822144,-0.657470703,0.361541748,0.130491698,-0.285907387,0.112960108,Yes
1493003687,40.45317621,-79.94765063,10.93999958,-0.374649048,-1.285354614,0.654144287,-0.490781174,0.625359226,-0.678353469,Yes
1493003687,40.45317621,-79.94765063,10.93999958,0.420166016,-0.964508057,0.191070557,-0.01450757,0.103267001,-0.05052709,Yes
1493003687,40.45317621,-79.94765063,10.93999958,0.076034546,-0.917694092,0.310592651,-0.038196654,0.042786879,-0.064474331,Yes
1493003687,40.45317621,-79.94765063,10.93999958,0.02230835,-0.902175903,0.312316895,-0.10004937,-0.029124063,0.057692591,Yes
1493003687,40.45313872,-79.94777688,11.73999977,-0.01020813,-1.055648804,0.300247192,-0.00320618,0.027680097,0.015888952,Yes
1493003688,40.45313872,-79.94777688,11.73999977,-0.059402466,-0.831726074,0.308517456,-0.001117729,-0.175496191,0.06334808,Yes
1493003688,40.45313872,-79.94777688,11.73999977,0.09085083,-0.891235352,0.273696899,0.047642088,-0.109866847,0.038088796,Yes
1493003688,40.45313872,-79.94777688,11.73999977,0.02796936,-0.984558105,0.316635132,0.092773347,0.078104656,-0.044032705,No
1493003688,40.45313872,-79.94777688,11.73999977,-0.048202515,-0.819839478,0.263214111,-0.022206502,-0.16683852,0.130281308,No
1493003688,40.45309792,-79.94791743,12.56000042,0.088485718,-0.97227478,0.281600952,-0.034038128,-0.028501949,-0.018400579,No
1493003689,40.45309792,-79.94791743,12.56000042,0.082824707,-0.944854736,0.402832031,0.088808167,-0.018667428,-0.040624925,No
1493003689,40.45309792,-79.94791743,12.56000042,0.008499146,-1.045944214,0.304000854,0.094064714,-0.001667405,0.05107943,No
1493003689,40.45309792,-79.94791743,12.56000042,0.011077881,-1.070922852,0.208511353,-0.035456528,0.066178222,-0.018659438,No
1493003689,40.45309792,-79.94791743,12.56000042,0.057479858,-0.738952637,0.283340454,0.114975056,0.008826781,0.00755166,No
1493003689,40.45305669,-79.94805965,13.10000038,0.014007568,-0.999450684,0.228591919,-0.237680736,-0.312201309,0.309706726,No
1493003690,40.45305669,-79.94805965,13.10000038,0.201950073,-1.191177368,0.212051392,0.298368851,-0.252977933,0.003707653,No
1493003690,40.45305669,-79.94805965,13.10000038,0.215927124,-0.935806274,0.348953247,0.217658824,-0.053535131,0.018359833,No
1493003690,40.45305669,-79.94805965,13.10000038,0.211929321,-0.881988525,0.328781128,-0.076542978,0.157928116,-0.001191232,No
